gene,case_missense_mpc_2,control_missense_mpc_2,sample_missense_mpc_2,pval_missense_mpc_2,OR_missense_mpc_2,lowci_missense_mpc_2,highci_missense_mpc_2
FAM120B,67,65,132,2.38401117781778e-05,2.1103029219765785,1.4740460488989824,3.0225504281542155
FAM120C,7,17,24,0.8292551400068561,0.8350854602750913,0.2925189367647919,2.1208876936085113
FAM122A,11,15,26,0.3049376283155431,1.489108456300574,0.6180088046539861,3.473414558075282
FAM122B,2,13,15,0.16680013217363934,0.31177965569708366,0.03413450307936518,1.3782194896819706
FAM122C,5,10,15,1.0,1.0143874937648505,0.2718487414929345,3.2600261224702267
FAM124A,46,92,138,0.9276668202721827,1.0145420285843458,0.6945739789008345,1.4640942335096212
FAM124B,9,20,29,0.9999999999999999,0.9127330771571601,0.36555857689424415,2.099225367836624
FAM126A,49,131,180,0.10987833909298221,0.7557378417693904,0.5315512425380252,1.059587129599729
FAM126B,10,24,34,0.718620596111635,0.8449249252865219,0.36023034396302456,1.8352847016131995
FAM127A,1,2,3,0.9999999999999999,1.0143725927892047,0.0171943168231569,19.498984920552154
FAM127B,4,20,24,0.12610477336493095,0.40515546915185896,0.10061492640976122,1.210623523792419
FAM127C,5,11,16,1.0000000000000004,0.9220556115366,0.2509770259438655,2.8808732607101195
FAM129A,164,214,378,2.218712582507115e-05,1.5792810496772605,1.2756662850015557,1.9524088584399046
FAM129B,120,302,422,0.0450187074725044,0.7999467947716202,0.6395952642240692,0.9953607869902948
FAM129C,45,146,191,0.0050936976545387265,0.6209004530878809,0.43325677036767757,0.8748794498869064
FAM131A,35,63,98,0.5901245432834347,1.1282134044024013,0.7228394878747936,1.7355214748431547
FAM131B,23,69,92,0.11874565544834832,0.6743246989763945,0.40069525788732946,1.0967855906630004
FAM131C,32,38,70,0.0295704128405065,1.7142775385798856,1.0350277615248493,2.8227433278940204
FAM132A,12,24,36,1.0000000000000002,1.014413644923633,0.46172115519733403,2.1117776444282144
